customer_id,cluster,recency_days,frequency_invoices,monetary,avg_order_value,avg_items_per_invoice,active_months,last_purchase
13731,0,128,2,610.59,16.068157894736842,7.315789473684211,2,2011-05-04 14:33:00
13733,1,320,2,487.03,16.794137931034484,11.551724137931034,2,2010-10-25 12:18:00
13734,2,418,4,6701.640000000001,239.34428571428572,10.821428571428571,2,2010-07-19 12:04:00
13735,3,85,11,8337.67,14.835711743772242,6.667259786476868,9,2011-06-17 11:07:00
13736,0,169,6,2391.84,5.411402714932127,2.9027149321266967,5,2011-03-24 13:04:00
13737,1,109,1,339.6,11.32,4.166666666666667,1,2011-05-23 16:32:00
13738,1,305,1,440.93,4.792717391304348,2.608695652173913,1,2010-11-08 15:23:00
13739,1,437,1,75.3,25.1,7.333333333333333,1,2010-06-30 10:25:00
13740,0,150,5,1597.77,16.818631578947368,10.43157894736842,5,2011-04-13 10:32:00
13741,0,93,2,363.13,18.1565,7.15,2,2011-06-09 07:53:00
13742,0,71,10,2648.7200000000003,10.033030303030303,3.678030303030303,5,2011-06-30 13:25:00
13743,0,17,5,912.12,30.404,40.4,4,2011-08-24 10:20:00
13744,0,4,2,1156.36,16.060555555555553,17.34722222222222,2,2011-09-05 15:19:00
13745,0,71,2,777.36,13.881428571428572,20.464285714285715,2,2011-06-30 16:43:00
13746,1,323,1,176.69,19.63222222222222,9.22222222222222,1,2010-10-22 11:55:00
13747,1,283,2,249.4,41.56666666666666,11.333333333333334,2,2010-12-01 10:37:00
13748,0,5,9,2268.35,38.44661016949152,18.779661016949152,6,2011-09-05 09:45:00
13750,3,49,10,3271.55,46.736428571428576,18.357142857142858,9,2011-07-22 14:39:00
13751,1,197,1,296.25,32.916666666666664,16.88888888888889,1,2011-02-24 15:56:00
13752,0,33,7,1590.73,16.744526315789475,10.6,6,2011-08-07 14:16:00
13753,0,197,4,2094.57,26.182125000000003,18.125,4,2011-02-25 12:48:00
13754,0,61,3,447.05,21.28809523809524,15.0,3,2011-07-11 11:51:00
13756,3,2,17,6990.31,23.53639730639731,13.79124579124579,14,2011-09-07 13:19:00
13757,1,584,1,195.55,24.44375,6.75,1,2010-02-03 12:37:00
13758,3,110,13,8577.95,29.888327526132407,16.43554006968641,10,2011-05-22 15:12:00
13760,0,165,4,1211.94,13.466,5.8,4,2011-03-28 12:52:00
13761,0,89,5,1373.23,16.347976190476192,7.869047619047619,4,2011-06-13 08:43:00
13762,2,128,5,2472.48,70.64228571428572,74.51428571428572,4,2011-05-05 09:15:00
13763,2,326,2,3502.48,100.07085714285716,71.31428571428572,2,2010-10-18 13:25:00
13764,0,53,5,2377.13,7.768398692810458,5.741830065359477,4,2011-07-18 17:15:00
13765,1,562,1,352.821,20.75417647058824,17.470588235294116,1,2010-02-24 13:46:00
13766,1,404,1,190.35,11.197058823529412,8.058823529411764,1,2010-08-01 14:25:00
13767,3,18,64,27996.54,39.54313559322034,16.731638418079097,19,2011-08-23 10:24:00
13768,1,636,2,875.97,26.544545454545457,11.303030303030305,1,2009-12-13 10:41:00
13769,3,1,18,5180.53,20.639561752988048,9.03187250996016,14,2011-09-08 13:55:00
13770,0,331,4,785.37,16.361875,9.75,4,2010-10-13 15:10:00
13771,0,108,7,4559.22,27.30071856287425,14.89820359281437,5,2011-05-24 12:57:00
13772,0,6,7,2668.31,5.294265873015873,2.418650793650793,6,2011-09-04 11:22:00
13773,1,306,2,301.54,15.870526315789474,9.157894736842104,2,2010-11-08 11:49:00
13775,1,500,1,1049.66,16.661269841269842,7.222222222222222,1,2010-04-28 12:15:00
13776,1,337,2,623.98,311.99,1.0,1,2010-10-07 16:11:00
13777,3,38,52,42861.5,136.93769968051117,63.27156549520767,20,2011-08-02 12:59:00
13778,0,12,4,1124.49,25.55659090909091,11.613636363636363,4,2011-08-28 15:25:00
13779,1,425,1,161.13,5.967777777777777,1.962962962962963,1,2010-07-12 11:24:00
13780,0,80,2,492.09,9.463269230769232,6.461538461538462,2,2011-06-22 11:43:00
13781,0,160,3,778.83,13.663684210526316,5.2631578947368425,3,2011-04-03 12:08:00
13782,0,34,10,1369.65,7.170942408376964,2.4293193717277486,10,2011-08-07 12:21:00
13783,2,397,4,1542.09,154.209,343.7,4,2010-08-09 09:23:00
13784,3,4,12,2571.59,65.93820512820513,66.64102564102564,9,2011-09-06 12:27:00
13785,1,338,4,542.49,18.083,5.033333333333333,2,2010-10-07 09:25:00
13786,0,276,6,3358.94,27.08822580645161,13.32258064516129,5,2010-12-07 13:53:00
13787,0,273,5,1019.86,16.449354838709677,11.564516129032258,5,2010-12-10 14:45:00
13788,1,414,1,3.75,3.75,1.0,1,2010-07-22 15:50:00
13789,1,297,1,239.46,13.303333333333333,14.333333333333334,1,2010-11-16 15:31:00
13791,2,37,2,1516.0,137.8181818181818,109.0909090909091,2,2011-08-04 11:44:00
13792,1,196,2,263.0,18.785714285714285,6.571428571428571,2,2011-02-25 14:03:00
13793,1,556,1,96.0,13.714285714285714,7.428571428571429,1,2010-03-03 08:25:00
13794,1,456,1,126.03,14.003333333333334,7.0,1,2010-06-11 12:30:00
13795,2,297,4,836.3,28.83793103448276,43.10344827586207,4,2010-11-16 17:25:00
13796,1,408,1,289.7,13.168181818181818,9.909090909090908,1,2010-07-28 14:45:00
13797,1,346,3,1179.45,15.121153846153849,7.346153846153846,3,2010-09-29 10:34:00
13798,3,2,95,67844.16,107.34835443037976,67.56803797468355,22,2011-09-07 15:34:00
13799,3,26,9,2803.57,26.448773584905663,14.5188679245283,8,2011-08-15 12:07:00
13800,0,219,3,1679.56,23.00767123287671,12.205479452054794,3,2011-02-03 12:27:00
13802,3,48,19,26259.11,58.61408482142857,31.537946428571427,13,2011-07-24 10:54:00
13803,0,164,3,1338.91,17.16551282051282,10.653846153846152,3,2011-03-29 12:57:00
13804,0,6,6,2116.14,17.6345,10.583333333333334,4,2011-09-04 10:59:00
13805,2,38,1,500.24,83.37333333333333,121.33333333333331,1,2011-08-02 15:29:00
13807,1,276,3,534.8,16.7125,4.75,3,2010-12-07 15:48:00
13808,0,3,2,723.1,20.66,9.257142857142858,1,2011-09-07 12:10:00
13809,0,214,3,679.7,27.188,11.24,3,2011-02-07 13:15:00
13811,0,93,3,814.5,62.65384615384615,5.230769230769231,2,2011-06-09 09:54:00
13812,0,14,1,278.74,13.937,9.55,1,2011-08-26 12:54:00
13813,0,44,5,1783.75,19.60164835164835,10.076923076923077,5,2011-07-28 10:33:00
13814,0,1,3,2257.32,28.573670886075952,15.367088607594935,3,2011-09-08 13:48:00
13815,0,81,6,6426.13,20.335854430379747,15.145569620253164,6,2011-06-20 13:08:00
13817,1,261,1,128.7,14.3,7.0,1,2010-12-23 11:46:00
13818,1,339,1,61.28,12.256,12.0,1,2010-10-06 12:35:00
13819,0,211,6,2642.35,26.16188118811881,22.861386138613863,4,2011-02-11 10:38:00
13820,1,327,3,660.65,7.3405555555555555,3.188888888888889,3,2010-10-17 13:46:00
13821,0,54,6,1410.73,6.749904306220095,2.311004784688995,4,2011-07-18 09:49:00
13823,0,1,6,3096.21,20.77993288590604,9.731543624161072,6,2011-09-09 10:42:00
13824,3,45,11,3045.66,33.840666666666664,14.822222222222225,11,2011-07-27 09:22:00
13825,1,531,2,255.59,6.38975,4.55,2,2010-03-28 11:02:00
13826,1,85,1,189.5,18.95,8.2,1,2011-06-16 13:48:00
13827,1,43,2,300.76,4.930491803278688,1.5573770491803278,1,2011-07-29 11:45:00
13829,1,330,1,102.0,102.0,12.0,1,2010-10-14 18:19:00
13830,1,491,1,156.85000000000002,14.259090909090911,4.2727272727272725,1,2010-05-07 12:24:00
13831,3,48,16,6275.98,35.45751412429378,13.15819209039548,10,2011-07-24 12:26:00
13832,1,331,1,561.49,10.397962962962962,7.296296296296297,1,2010-10-13 14:41:00
13833,0,68,2,701.36,15.585777777777778,5.422222222222223,2,2011-07-03 13:27:00
13834,1,486,2,324.19,20.261875,13.8125,2,2010-05-12 10:27:00
13835,0,64,5,798.04,15.9608,7.38,4,2011-07-07 15:16:00
13836,1,308,2,620.37,20.011935483870968,8.806451612903226,2,2010-11-05 13:31:00
13837,0,121,2,271.24,14.275789473684211,9.63157894736842,2,2011-05-12 12:10:00
13838,0,27,9,1753.95,4.20611510791367,1.6786570743405276,4,2011-08-14 10:52:00
13839,1,395,1,139.95000000000002,19.992857142857144,3.571428571428572,1,2010-08-10 13:52:00
13840,1,325,1,651.4,16.285,8.95,1,2010-10-19 13:34:00
13841,2,162,1,85.0,85.0,100.0,1,2011-04-01 12:10:00
13842,3,65,16,4409.56,15.692384341637013,7.131672597864768,13,2011-07-07 12:41:00
13843,1,290,1,319.75,17.76388888888889,8.055555555555555,1,2010-11-23 17:48:00
13846,0,151,3,1106.66,16.038550724637684,9.594202898550725,3,2011-04-11 15:03:00
13847,1,629,1,310.72,16.353684210526318,5.052631578947368,1,2009-12-20 10:41:00
13848,2,1,8,3335.0,303.1818181818182,927.2727272727273,8,2011-09-08 12:58:00
13849,0,80,4,2524.93,16.082356687898088,7.6369426751592355,4,2011-06-22 10:11:00
13850,0,38,1,1595.48,17.155698924731183,10.150537634408602,1,2011-08-02 14:04:00
13851,0,5,8,4606.46,32.903285714285715,18.035714285714285,6,2011-09-05 12:36:00
13852,1,520,1,187.35,17.031818181818185,7.727272727272727,1,2010-04-08 09:06:00
13854,3,1,34,10613.6,66.33500000000001,20.1625,18,2011-09-08 14:35:00
13855,1,410,4,1310.34,17.949863013698632,7.876712328767123,3,2010-07-27 09:53:00
13856,3,78,11,1142.03,21.148703703703703,20.46296296296296,8,2011-06-24 10:03:00
13857,0,302,6,1001.01,7.820390625,6.109375,5,2010-11-11 12:54:00
13859,1,235,2,515.86,14.329444444444444,4.638888888888889,2,2011-01-17 16:14:00
13861,1,338,2,273.26,13.012380952380951,10.714285714285714,2,2010-10-06 14:20:00
13862,0,17,7,2128.03,16.244503816793895,11.572519083969466,7,2011-08-23 14:53:00
13863,0,157,4,1239.55,17.707857142857144,7.9,4,2011-04-06 10:20:00
13864,2,296,1,662.4000000000001,662.4000000000001,192.0,1,2010-11-18 12:50:00
13865,0,46,3,383.34,16.66695652173913,6.695652173913044,3,2011-07-26 11:24:00
13867,1,127,1,138.85,17.35625,3.875,1,2011-05-05 17:28:00
13869,3,32,10,8111.57,9.432058139534885,5.067441860465117,10,2011-08-08 13:53:00
13870,3,11,12,5120.61,23.92808411214953,14.869158878504672,10,2011-08-30 11:32:00
13871,3,1,13,6095.24,19.598842443729904,8.508038585209004,12,2011-09-08 12:51:00
13872,1,436,3,919.57,16.13280701754386,5.947368421052632,3,2010-06-30 15:35:00
13873,0,29,8,1038.92,17.315333333333335,7.866666666666666,7,2011-08-12 10:08:00
13874,0,267,7,2049.15,29.697826086956525,12.521739130434783,6,2010-12-16 18:20:00
13875,3,43,13,4452.38,18.02582995951417,11.178137651821862,12,2011-07-29 09:11:00
13877,1,379,2,332.44,16.622,18.5,2,2010-08-26 17:19:00
13878,1,457,3,1191.53,16.782112676056336,6.816901408450704,3,2010-06-10 10:15:00
13879,1,555,1,395.5,15.82,8.16,1,2010-03-04 10:49:00
13880,3,54,12,2852.65,18.76743421052632,10.519736842105264,11,2011-07-17 14:07:00
13881,3,5,34,37418.26,93.54565,63.925,17,2011-09-05 11:43:00
13883,3,128,14,5628.32,21.001194029850744,11.388059701492535,10,2011-05-05 12:39:00
13884,0,186,8,1297.13,9.199503546099292,3.98581560283688,3,2011-03-07 12:53:00
13885,0,98,2,506.8,18.1,6.5,2,2011-06-03 15:07:00
13887,1,113,1,349.55,18.397368421052636,7.736842105263157,1,2011-05-19 17:22:00
13888,0,29,7,2169.05,11.788315217391306,4.907608695652174,5,2011-08-12 10:13:00
13889,0,2,6,1991.23,23.990722891566264,11.795180722891564,6,2011-09-08 09:13:00
13890,0,16,6,1544.68,16.609462365591398,8.946236559139784,6,2011-08-24 13:12:00
13891,1,287,3,863.5600000000001,8.6356,4.79,3,2010-11-26 15:57:00
13892,2,156,3,689.1999999999999,57.43333333333333,190.16666666666663,3,2011-04-07 12:04:00
13893,1,207,1,821.1,39.1,9.047619047619047,1,2011-02-15 11:30:00
13894,1,219,1,160.85,16.085,10.5,1,2011-02-02 12:54:00
13895,0,52,4,2352.75,20.82079646017699,10.008849557522124,4,2011-07-19 14:03:00
13896,1,535,1,388.55,18.502380952380957,7.095238095238095,1,2010-03-24 08:55:00
13897,1,347,2,849.56,20.227619047619047,14.761904761904765,2,2010-09-27 13:36:00
13898,1,235,2,686.4,14.921739130434782,11.826086956521738,2,2011-01-18 10:28:00
13899,1,184,1,298.5,19.9,8.133333333333333,1,2011-03-10 09:30:00
13900,0,92,6,1610.59,16.95357894736842,9.873684210526315,6,2011-06-09 19:26:00
13901,3,17,14,5461.42,18.51328813559322,10.684745762711865,11,2011-08-24 12:36:00
13902,2,541,5,34095.26,541.1946031746032,3501.5873015873017,4,2010-03-17 13:09:00
13903,1,309,1,165.45000000000002,16.545,10.3,1,2010-11-04 17:44:00
13904,1,204,1,201.12,11.830588235294115,13.117647058823527,1,2011-02-18 11:18:00
13905,1,642,1,312.65,26.054166666666664,11.25,1,2009-12-07 11:41:00
13906,2,318,1,42.0,42.0,100.0,1,2010-10-26 15:00:00
13907,1,601,1,136.8,34.2,17.0,1,2010-01-17 12:22:00
13908,0,36,3,1461.61,19.231710526315787,12.092105263157896,3,2011-08-05 11:46:00
13909,1,332,2,286.6,7.348717948717949,7.743589743589744,2,2010-10-12 17:22:00
13911,3,53,19,4091.71,17.48594017094017,16.858974358974358,11,2011-07-18 13:30:00
13912,1,333,1,124.95,17.85,4.142857142857143,1,2010-10-12 08:43:00
13913,1,416,1,42.22,14.073333333333332,3.333333333333333,1,2010-07-21 10:11:00
13915,1,303,1,70.80000000000001,35.400000000000006,12.0,1,2010-11-10 15:17:00
13916,0,373,4,1275.81,17.240675675675675,9.094594594594597,3,2010-09-02 10:04:00
13917,1,101,1,65.38,13.076,7.6,1,2011-06-01 12:46:00
13918,1,162,1,198.2,24.775,12.5,1,2011-03-31 18:05:00
13919,0,31,3,1189.02,18.292615384615384,15.33846153846154,3,2011-08-10 10:15:00
13920,0,341,4,1774.68,20.635813953488373,20.6046511627907,4,2010-10-04 12:37:00
13921,0,311,4,730.7,16.606818181818184,4.7727272727272725,4,2010-11-02 16:32:00
13922,0,261,3,865.2,28.84,15.566666666666666,3,2010-12-23 10:38:00
13925,0,2,4,678.25,16.54268292682927,8.073170731707316,3,2011-09-08 12:47:00
13927,1,346,1,359.27,17.9635,12.45,1,2010-09-28 16:12:00
13928,0,16,2,225.45,17.342307692307692,6.6923076923076925,2,2011-08-25 12:13:00
13929,3,78,11,3494.1,61.3,27.473684210526315,9,2011-06-23 15:26:00
13930,0,46,1,210.0,21.0,21.0,1,2011-07-26 11:00:00
13931,3,5,11,5257.38,19.399926199261994,12.870848708487085,7,2011-09-05 10:12:00
13932,1,204,1,307.4,19.2125,4.5,1,2011-02-18 12:02:00
13933,0,18,2,608.7900000000001,26.469130434782613,8.91304347826087,2,2011-08-22 14:03:00
13934,0,173,1,922.1,29.74516129032258,12.580645161290322,1,2011-03-21 08:39:00
13935,2,506,3,6116.92,76.4615,28.15,3,2010-04-22 11:21:00
13936,0,89,3,939.66,15.9264406779661,11.203389830508474,3,2011-06-13 08:47:00
13937,0,78,2,880.13,16.298703703703705,10.87037037037037,2,2011-06-23 16:35:00
13939,0,18,6,1382.62,13.965858585858586,14.323232323232324,5,2011-08-23 11:53:00
13940,0,26,2,391.06,14.483703703703704,8.88888888888889,2,2011-08-15 12:47:00
13941,3,81,13,8840.6,100.46136363636364,50.5,10,2011-06-21 09:44:00
13942,2,444,1,320.0,320.0,1000.0,1,2010-06-23 12:35:00
13943,1,487,1,246.54,16.436,6.266666666666667,1,2010-05-11 11:30:00
13944,1,562,1,200.43,5.726571428571429,4.371428571428571,1,2010-02-24 15:02:00
13945,1,304,2,854.15,16.748039215686273,8.098039215686274,2,2010-11-10 10:00:00
13946,2,111,5,1800.63,33.345,49.388888888888886,5,2011-05-22 12:03:00
13948,0,270,4,548.76,22.865,10.333333333333334,4,2010-12-14 10:18:00
13949,0,4,1,537.9,14.155263157894735,14.263157894736842,1,2011-09-06 11:55:00
13950,1,156,1,179.30999999999997,25.615714285714283,11.571428571428571,1,2011-04-07 11:29:00
13951,0,85,3,674.45,17.293589743589745,11.76923076923077,3,2011-06-16 16:43:00
13952,3,127,14,12823.521,31.35335207823961,14.54034229828851,10,2011-05-06 09:00:00
13953,2,25,10,5729.36,337.0211764705882,267.52941176470586,10,2011-08-16 10:03:00
13955,0,63,3,545.17,6.266321839080459,3.1494252873563218,3,2011-07-08 17:19:00
13956,0,47,3,680.27,6.0738392857142856,3.4375,3,2011-07-24 16:12:00
13957,1,327,3,458.25,16.97222222222222,5.814814814814815,3,2010-10-18 10:02:00
13958,0,289,8,4709.2300000000005,20.74550660792952,9.973568281938324,5,2010-11-25 10:11:00
13959,0,190,5,815.42,7.765904761904761,5.152380952380953,5,2011-03-03 18:16:00
13961,1,301,1,538.4,28.336842105263155,11.894736842105264,1,2010-11-12 14:40:00
13962,1,155,2,310.85,16.360526315789475,5.421052631578948,2,2011-04-08 11:21:00
13963,3,217,17,3011.87,17.510872093023256,11.982558139534884,11,2011-02-04 14:43:00
13964,1,296,2,438.9,18.2875,9.5,2,2010-11-17 13:53:00
13965,2,386,3,996.61,41.525416666666665,17.708333333333332,3,2010-08-20 10:40:00
13966,1,344,1,390.86,17.766363636363636,35.09090909090909,1,2010-09-30 13:08:00
13967,0,55,2,166.3,27.71666666666667,11.0,2,2011-07-17 12:02:00
13968,1,332,1,123.66,15.4575,21.75,1,2010-10-12 13:22:00
13969,3,16,28,8223.28,9.88375,5.117788461538462,17,2011-08-24 15:47:00
13970,2,295,2,846.55,65.11923076923077,36.07692307692308,2,2010-11-18 13:21:00
13971,3,15,12,3895.21,18.20191588785047,12.018691588785046,11,2011-08-25 14:23:00
13972,1,111,1,145.9,16.211111111111112,4.666666666666667,1,2011-05-22 11:34:00
13973,1,196,1,264.7,24.063636363636363,9.909090909090908,1,2011-02-25 15:21:00
13974,1,491,1,264.13,17.608666666666668,7.133333333333334,1,2010-05-06 17:55:00
13975,3,37,10,4330.27,6.895334394904459,5.046178343949045,9,2011-08-03 13:39:00
13976,0,116,4,1192.36,21.292142857142856,8.071428571428571,4,2011-05-17 09:13:00
13977,1,320,1,519.8100000000001,39.98538461538462,23.307692307692307,1,2010-10-24 14:08:00
13979,0,302,6,2546.36,7.233977272727273,4.707386363636363,4,2010-11-11 14:10:00
13980,1,348,4,599.78,11.107037037037037,5.648148148148148,4,2010-09-26 12:58:00
13981,1,325,1,331.14,15.05181818181818,10.636363636363637,1,2010-10-20 10:03:00
13982,3,72,8,3803.92,17.6926511627907,11.08372093023256,8,2011-06-29 15:11:00
13983,3,96,17,6186.08,19.95509677419355,12.151612903225807,14,2011-06-05 16:05:00
13984,3,35,11,1947.42,21.88112359550562,15.606741573033707,9,2011-08-05 14:30:00
13985,3,16,14,5733.77,19.97829268292683,10.003484320557492,10,2011-08-24 13:11:00
13987,1,289,2,682.54,14.837826086956522,10.695652173913045,1,2010-11-25 10:20:00
13988,0,72,5,2533.34,14.643583815028904,9.427745664739884,5,2011-06-30 11:54:00
13989,0,148,4,1656.65,24.3625,25.926470588235293,4,2011-04-14 15:39:00
13990,1,122,1,311.3,19.45625,11.875,1,2011-05-10 15:19:00
13991,1,52,1,126.35,18.05,11.857142857142858,1,2011-07-19 12:58:00
13992,1,289,2,142.7,23.78333333333333,15.0,2,2010-11-24 15:42:00
13993,3,10,16,5556.76,23.848755364806863,8.103004291845494,14,2011-08-31 12:31:00
13994,0,15,2,419.56,19.97904761904762,6.333333333333333,2,2011-08-26 11:35:00
13995,3,25,12,3380.2200000000003,17.071818181818184,10.545454545454543,11,2011-08-16 09:00:00
13996,1,295,2,895.76,27.144242424242425,18.57575757575757,1,2010-11-18 16:27:00
13997,1,428,3,382.31,8.31108695652174,3.1739130434782608,2,2010-07-08 18:06:00
13998,1,356,3,566.7,18.280645161290323,6.580645161290323,3,2010-09-19 10:20:00
13999,3,5,26,8469.42,20.556844660194177,11.00242718446602,19,2011-09-05 11:19:00
14000,2,120,5,2046.34,41.76204081632653,37.51020408163265,5,2011-05-12 16:50:00
14001,0,142,8,3796.15,39.13556701030928,15.90721649484536,6,2011-04-21 09:26:00
14002,0,43,2,529.73,11.270851063829788,18.659574468085108,1,2011-07-28 15:55:00
14003,1,642,1,209.41,13.088125,9.3125,1,2009-12-07 08:53:00
14004,3,7,9,4879.07,26.37335135135135,13.151351351351352,6,2011-09-02 13:50:00
14005,0,43,3,696.56,18.330526315789477,22.73684210526316,3,2011-07-29 10:00:00
14006,0,25,7,2196.67,28.528181818181817,28.32467532467533,7,2011-08-16 09:39:00
14007,1,422,1,79.48,15.896,3.2,1,2010-07-15 09:06:00
14008,1,341,1,509.04,15.9075,10.1875,1,2010-10-03 13:09:00
14009,0,107,3,1099.91,14.863648648648647,12.85135135135135,2,2011-05-25 15:47:00
14010,1,474,2,445.15,18.547916666666666,7.375,1,2010-05-23 13:00:00
14011,1,389,2,457.82,14.306875,20.125,2,2010-08-16 15:31:00
14012,1,187,1,328.8,29.89090909090909,14.545454545454543,1,2011-03-07 12:26:00
14013,0,19,5,1084.57,15.949558823529411,11.397058823529411,5,2011-08-21 15:01:00
14014,2,285,2,1443.03,39.00081081081081,25.08108108108108,2,2010-11-28 14:56:00
14016,3,71,11,11403.41,25.45404017857143,12.772321428571429,11,2011-07-01 11:29:00
14017,1,480,1,229.75,16.410714285714285,5.214285714285714,1,2010-05-17 14:52:00
14018,1,554,1,367.15,28.24230769230769,17.23076923076923,1,2010-03-04 14:23:00
14019,0,7,2,800.53,19.06023809523809,13.166666666666666,2,2011-09-02 12:51:00
14020,1,385,2,606.21,18.37,6.2727272727272725,2,2010-08-20 13:09:00
14021,0,64,7,1716.58,19.07311111111111,9.755555555555556,7,2011-07-07 15:46:00
14022,0,134,2,792.15,16.854255319148937,14.48936170212766,2,2011-04-28 14:39:00
14023,1,159,1,273.14,17.07125,10.125,1,2011-04-03 15:50:00
14024,0,31,3,645.74,18.99235294117647,7.0,2,2011-08-10 11:30:00
14025,0,374,8,4057.9,40.98888888888889,19.33333333333333,4,2010-09-01 10:11:00
14026,1,380,2,713.11,14.2622,8.54,2,2010-08-26 10:31:00
14028,2,459,3,10396.5,1155.1666666666667,796.6666666666666,1,2010-06-07 13:33:00
14029,1,53,1,165.20000000000002,27.53333333333333,4.0,1,2011-07-18 16:57:00
14030,3,30,18,7559.7,9.60571791613723,4.740787801778907,10,2011-08-10 16:19:00
14031,3,35,38,33339.340000000004,47.289843971631214,17.456737588652484,19,2011-08-05 14:49:00
14032,3,78,11,3720.05,18.883502538071063,16.289340101522843,9,2011-06-24 11:08:00
14033,2,464,1,109.44,109.44,576.0,1,2010-06-02 15:10:00
14034,0,66,2,473.91,18.9564,12.28,1,2011-07-05 13:15:00
14035,0,16,7,2265.96,20.414054054054056,10.153153153153154,7,2011-08-24 13:15:00
14036,1,194,1,626.65,16.49078947368421,7.052631578947368,1,2011-02-28 09:26:00
14037,0,85,6,836.95,7.341666666666667,5.175438596491228,6,2011-06-16 13:57:00
14038,0,53,4,2595.92,19.37253731343284,10.776119402985074,4,2011-07-18 15:15:00
14039,1,485,1,115.08,28.770000000000003,25.0,1,2010-05-13 10:15:00
14040,3,3,33,11778.96,15.982306648575308,6.484396200814111,19,2011-09-06 14:29:00
14041,1,175,1,141.41,6.733809523809524,4.476190476190476,1,2011-03-18 13:25:00
14042,1,634,1,431.98,20.570476190476192,8.571428571428571,1,2009-12-14 15:07:00
14043,1,400,2,304.25,7.244047619047619,3.642857142857143,2,2010-08-05 18:18:00
14044,0,12,9,3012.39,3.642551390568319,2.501813784764208,8,2011-08-28 14:39:00
14045,2,18,16,11313.03,297.71131578947364,120.71052631578948,10,2011-08-22 15:27:00
14046,1,193,1,154.99,11.070714285714288,32.857142857142854,1,2011-02-28 14:48:00
14047,3,109,12,3582.34,23.882266666666663,9.853333333333332,9,2011-05-24 11:35:00
14048,0,214,3,748.69,5.309858156028369,3.3120567375886525,2,2011-02-07 14:53:00
14049,3,68,12,10842.7,12.47721518987342,7.951668584579977,9,2011-07-04 11:47:00
14050,0,15,1,485.98,13.134594594594596,12.08108108108108,1,2011-08-25 13:46:00
14051,3,1,30,16095.45,63.61837944664032,17.699604743083004,18,2011-09-09 10:16:00
14052,1,300,1,255.45,3.7021739130434783,1.420289855072464,1,2010-11-14 11:37:00
14053,2,33,4,572.3,63.58888888888888,54.44444444444444,4,2011-08-07 14:27:00
14055,0,15,3,1520.96,46.08969696969697,21.818181818181817,3,2011-08-25 15:04:00
14056,3,16,17,5382.51,7.224845637583891,3.861744966442953,7,2011-08-24 16:02:00
14057,3,10,18,7002.86,17.163872549019608,13.620098039215684,13,2011-08-31 09:55:00
14058,1,372,2,469.19,19.54958333333333,8.791666666666666,2,2010-09-03 09:31:00
14059,1,176,1,183.6,22.95,16.0,1,2011-03-18 10:06:00
14060,3,17,25,7481.44,36.14222222222222,31.415458937198068,15,2011-08-23 16:49:00
14061,1,416,3,917.43,48.28578947368421,7.0,2,2010-07-20 17:22:00
14062,3,1,22,23940.02,72.98786585365853,34.60060975609756,15,2011-09-09 10:31:00
14063,2,347,9,22710.2,567.755,96.25,3,2010-09-27 16:18:00
14064,3,22,14,3076.36,13.857477477477476,16.675675675675677,11,2011-08-18 18:11:00
14065,0,298,3,891.02,18.18408163265306,11.877551020408164,2,2010-11-15 16:13:00
14066,1,176,1,152.55,21.792857142857144,6.428571428571429,1,2011-03-18 12:21:00
14067,0,6,1,224.67,8.986799999999999,8.64,1,2011-09-04 12:00:00
14068,0,229,4,1528.37,13.7690990990991,4.621621621621622,4,2011-01-23 16:02:00
14069,1,424,2,230.06,5.477619047619048,1.4047619047619049,2,2010-07-13 12:12:00
14070,1,594,1,326.55,7.775,2.0476190476190474,1,2010-01-24 12:27:00
14071,1,169,2,356.81,12.303793103448276,10.172413793103448,1,2011-03-24 13:28:00
14072,1,576,1,390.85,20.571052631578947,3.421052631578948,1,2010-02-11 12:31:00
14074,1,532,1,219.4,36.56666666666666,38.0,1,2010-03-26 13:55:00
14075,0,170,4,1100.53,19.65232142857143,18.035714285714285,4,2011-03-23 16:35:00
14076,1,38,1,122.47,2.662391304347826,1.7608695652173914,1,2011-08-02 15:19:00
14077,0,91,4,426.06,8.87625,5.333333333333333,4,2011-06-10 14:31:00
14078,0,11,9,1692.63,10.384233128834357,3.791411042944785,9,2011-08-30 12:16:00
14079,0,34,2,618.73,47.59461538461539,23.23076923076923,2,2011-08-07 12:10:00
14080,0,322,4,1070.08,13.545316455696202,2.7848101265822787,3,2010-10-22 14:04:00
14081,0,211,10,5370.1,5.700743099787686,3.940552016985138,7,2011-02-10 16:17:00
14082,1,274,2,413.36,6.359384615384616,3.784615384615385,2,2010-12-10 11:02:00
14083,0,35,9,937.75,5.328125,3.6079545454545454,7,2011-08-05 14:31:00
14084,1,421,1,150.5,21.5,43.71428571428572,1,2010-07-15 14:36:00
14085,3,50,27,8904.62,9.237157676348549,5.785269709543568,15,2011-07-21 13:48:00
14086,1,372,1,39.95,39.95,1.0,1,2010-09-03 10:52:00
14087,1,314,2,651.8,4.288157894736842,3.131578947368421,2,2010-10-31 11:22:00
14088,3,38,10,39052.88,100.65175257731958,24.961340206185568,5,2011-08-03 11:21:00
14090,2,234,1,76.32000000000001,76.32000000000001,72.0,1,2011-01-19 10:51:00
14091,2,563,2,9530.08,733.0830769230769,255.07692307692307,2,2010-02-23 15:17:00
14092,3,9,20,5897.96,18.66443037974684,9.604430379746836,17,2011-09-01 10:36:00
