customer_id,churn_risk,clv_12m,priority_score,priority_score_norm,cluster_name,recommended_action
15694,0.4230702293202293,3233.092270571699,1367.8250883242295,4.900236666571358,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13615,0.7194666257166258,1898.524825344135,1365.9252499295912,4.898583772881667,Regular Customers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
14057,0.4230702293202293,3198.160436500391,1353.046469273105,4.887379001287355,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12823,0.4632260101010101,2919.6263668339443,1352.446872894196,4.886857341616798,Wholesale Buyers,🔵 MONITOR (Low Risk)
13599,0.4230702293202293,3191.273226855535,1350.1326959092794,4.884843965876002,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12867,0.4263442350332594,3162.6937382052683,1348.3962424596048,4.883333220037034,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13269,0.45215888671077353,2976.857717735895,1346.0126715478366,4.881259470327526,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15372,0.4632260101010101,2893.886818138223,1340.5236444500765,4.876483917692083,Wholesale Buyers,🔵 MONITOR (Low Risk)
14461,0.4230702293202293,3152.278030450046,1333.6349892236217,4.870490663325606,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12662,0.4230702293202293,3148.241063305537,1331.927068608036,4.869004741567229,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14525,0.4230702293202293,3146.41649835242,1331.1551494949113,4.868333158007998,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13758,0.37856130321621123,3514.7171940798094,1330.5359214272778,4.867794418413955,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16241,0.45215888671077353,2927.231688254005,1323.573821305429,4.861737265663027,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12569,0.4230702293202293,3121.822864936995,1320.7503153660296,4.85928076453998,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13756,0.4054383116883116,3247.045757870917,1316.4767500458788,4.855562685586477,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14844,0.4230702293202293,3085.986814032399,1305.5891490918907,4.84609027626813,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12712,0.4230702293202293,3084.454920281056,1304.941050451216,4.845526418754517,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13209,0.4054383116883116,3218.066516441132,1304.7274553265788,4.845340587141334,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15955,0.37856130321621123,3438.469368934817,1301.6714453729876,4.842681803329942,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15290,0.4230702293202293,3074.602019939588,1300.7725816442817,4.841899775664188,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15521,0.4230702293202293,3060.949629381193,1294.9966616399722,4.836874621022495,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15480,0.45215888671077353,2857.425935551239,1292.0105298773387,4.834276632498327,Regular Customers,🔵 MONITOR (Low Risk)
14855,0.37856130321621123,3405.40927025626,1289.1561713327767,4.831793289051991,Regular Customers,🔵 MONITOR (Low Risk)
14530,0.45215888671077353,2836.7231587498704,1282.6495853670103,4.826132441837511,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16938,0.4054383116883116,3157.9626171262544,1280.3590318624706,4.824139618950976,Regular Customers,🔵 MONITOR (Low Risk)
12669,0.4230702293202293,3021.87362568516,1278.4647677953733,4.822491575026845,Regular Customers,🔵 MONITOR (Low Risk)
12755,0.4632260101010101,2758.2783921885907,1277.70629436135,4.821831689451085,Wholesale Buyers,🔵 MONITOR (Low Risk)
15296,0.28742588932806323,4439.252763358416,1275.9561734603549,4.820309052682814,Inactive / At-Risk Customers,⚪ LOW PRIORITY (Very Low Risk)
13324,0.4054383116883116,3142.0728963796137,1273.9167303097538,4.818534700335989,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16919,0.45215888671077353,2813.9187000736056,1272.3383467199085,4.817161478127758,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14282,0.37856130321621123,3357.4046264361727,1270.9834708078145,4.81598271163281,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15974,0.37856130321621123,3353.482868749816,1269.498845107169,4.8146910604802295,Regular Customers,🔵 MONITOR (Low Risk)
15497,0.4903244400527009,2587.856123045188,1268.8891044690852,4.814160575121117,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13198,0.37182486631016043,3411.001192161616,1268.2950622592907,4.813643747677925,Regular Customers,🔵 MONITOR (Low Risk)
13808,0.45215888671077353,2803.2682942642905,1267.5226710861507,4.81297175341796,Regular Customers,🔵 MONITOR (Low Risk)
14159,0.4632260101010101,2731.462268447814,1265.284368354535,4.811024389646838,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16709,0.37856130321621123,3341.6252473834934,1265.0100085096894,4.810785691630453,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17409,0.37856130321621123,3337.337351416825,1263.386777024492,4.809373450943897,Wholesale Buyers,🔵 MONITOR (Low Risk)
14210,0.45215888671077353,2791.7931779108776,1262.334095250915,4.808457598803153,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17231,0.4632260101010101,2718.7919112397885,1259.4151293385069,4.805918045780822,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12843,0.45215888671077353,2782.71086135076,1258.2274451063372,4.804884739064715,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17593,0.37856130321621123,3312.3436376190275,1253.9251241569848,4.801141642194854,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14422,0.4054383116883116,3089.018408495838,1252.4064083146677,4.799820332003795,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13505,0.4230702293202293,2957.744258861037,1251.3335418669305,4.798886918832259,Regular Customers,🔵 MONITOR (Low Risk)
16303,0.37856130321621123,3293.88471463601,1246.937290216566,4.795062100557352,Regular Customers,🔵 MONITOR (Low Risk)
17238,0.4632260101010101,2684.5825962141066,1243.5684848308717,4.7921311790750165,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12417,0.45215888671077353,2735.274551320919,1236.7786959735772,4.786223940233949,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12633,0.37856130321621123,3265.9218086729,1236.3516160934587,4.785852373030741,Regular Customers,🔵 MONITOR (Low Risk)
14291,0.4230702293202293,2914.032988079158,1232.8406045133622,4.7827977295928825,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
18178,0.4054383116883116,3027.074004563085,1227.2917737656337,4.777970146702691,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13791,0.4903244400527009,2501.433977534244,1226.5142143632788,4.777293655990039,Wholesale Buyers,🔵 MONITOR (Low Risk)
12758,0.28742588932806323,4261.747201136528,1224.936479378051,4.775920998079529,Inactive / At-Risk Customers,⚪ LOW PRIORITY (Very Low Risk)
12836,0.45215888671077353,2705.7920485925283,1223.4479203624608,4.774625924871963,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17799,0.45215888671077353,2700.96019534322,1221.2631549765038,4.7727251395577515,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17457,0.45215888671077353,2697.8888880803165,1219.8744361037627,4.771516929076277,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17146,0.4230702293202293,2882.179806836441,1219.3644718204273,4.771073250946458,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12497,0.7194666257166258,1693.9522156752255,1218.7420847370563,4.770531762951715,Wholesale Buyers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
15811,0.4230702293202293,2877.2557209011998,1217.2812376546124,4.769260799626102,Regular Customers,🔵 MONITOR (Low Risk)
16107,0.4632260101010101,2623.4615266359933,1215.255615637096,4.767498471914492,Wholesale Buyers,🔵 MONITOR (Low Risk)
15653,0.4721049783549784,2573.6462295197293,1215.0311974807835,4.767303224068429,Wholesale Buyers,🔵 MONITOR (Low Risk)
13593,0.4263442350332594,2848.474356953187,1214.430620727062,4.766780711454091,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13448,0.4230702293202293,2867.990602609999,1213.361441934475,4.765850506609086,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14132,0.4230702293202293,2864.763969312688,1211.9963494454494,4.76466285150783,Regular Customers,🔵 MONITOR (Low Risk)
12560,0.4054383116883116,2989.161088002167,1211.9204248839953,4.764596795769155,Regular Customers,🔵 MONITOR (Low Risk)
17652,0.4054383116883116,2985.794857998558,1210.5556262745777,4.763409396348461,Regular Customers,🔵 MONITOR (Low Risk)
18061,0.4263442350332594,2833.9578937712504,1208.2416103363707,4.761396160721209,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16458,0.45215888671077353,2660.961091192285,1203.1772045741886,4.756990036310853,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14711,0.37856130321621123,3176.826112228841,1202.6234331366397,4.75650824516628,Regular Customers,🔵 MONITOR (Low Risk)
14918,0.37856130321621123,3175.022520462283,1201.9406630870214,4.755914222901172,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12347,0.37182486631016043,3232.4838759748477,1201.917885034097,4.755894405584052,Regular Customers,🔵 MONITOR (Low Risk)
15271,0.45215888671077353,2657.852474615705,1201.7716159637116,4.755767148853101,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14766,0.37856130321621123,3173.211774401275,1201.2551846983727,4.755317844332228,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13815,0.4054383116883116,2955.0224211169416,1198.0793014187598,4.752554768563845,Regular Customers,🔵 MONITOR (Low Risk)
13871,0.4230702293202293,2823.1076853255263,1194.372815826372,4.749330059207576,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13953,0.4632260101010101,2567.9450831025665,1189.5389550041086,4.745124513055591,Wholesale Buyers,🔵 MONITOR (Low Risk)
17750,0.4230702293202293,2802.3163089135705,1185.5766034398828,4.741677195686214,Regular Customers,🔵 MONITOR (Low Risk)
15187,0.37856130321621123,3125.332855115429,1183.130078616939,4.739548674937854,Regular Customers,🔵 MONITOR (Low Risk)
14175,0.4230702293202293,2792.780373276076,1181.542232962945,4.738167220563052,Regular Customers,🔵 MONITOR (Low Risk)
14534,0.45215888671077353,2610.65909191688,1180.4327085824953,4.737201914328491,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13381,0.37856130321621123,3115.0573903592863,1179.2401852877015,4.73616439754057,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12668,0.28742588932806323,4101.117417840365,1178.7673210615774,4.735752997130068,Inactive / At-Risk Customers,⚪ LOW PRIORITY (Very Low Risk)
16401,0.37856130321621123,3105.9620299115186,1175.7970337833733,4.733168793593299,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17204,0.37856130321621123,3098.071427573806,1172.8099570792479,4.7305699829529795,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17730,0.37182486631016043,3148.564985394933,1170.7147547633233,4.728747119126039,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14560,0.4632260101010101,2524.500598679264,1169.4143398238068,4.727615734660091,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17656,0.4632260101010101,2517.7730227805296,1166.2979516825844,4.7249044207358155,Regular Customers,🔵 MONITOR (Low Risk)
15622,0.37856130321621123,3080.1708604718287,1166.0334950688143,4.724674338709192,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14808,0.45215888671077353,2578.018969076594,1165.674186976929,4.724361734184823,Regular Customers,🔵 MONITOR (Low Risk)
14092,0.4230702293202293,2753.9908102689824,1165.1315236463024,4.72388960729374,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15950,0.37856130321621123,3076.227357607959,1164.5406374854308,4.723375525670068,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17308,0.7771511759384894,1495.6735531840852,1162.3644606771106,4.721482212573398,Wholesale Buyers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
16570,0.37182486631016043,3120.34786603272,1160.2229281288105,4.71961904060817,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16710,0.45215888671077353,2565.2477599785525,1159.8995712892079,4.7193377143221,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
18245,0.4230702293202293,2739.079209878373,1158.8228694495158,4.718400964290345,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13517,0.45215888671077353,2561.57126828561,1158.2372128983257,4.717891432521474,Regular Customers,🔵 MONITOR (Low Risk)
15529,0.4054383116883116,2854.860878681549,1157.469974757657,4.717223921492757,Regular Customers,🔵 MONITOR (Low Risk)
15764,0.37856130321621123,3052.8902834018386,1155.7061242607085,4.715689339728228,Regular Customers,🔵 MONITOR (Low Risk)
16592,0.4263442350332594,2710.53899768684,1155.6226754966135,4.7156167377974665,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14930,0.4230702293202293,2731.0638574598324,1155.4318124637214,4.715450683514347,Regular Customers,🔵 MONITOR (Low Risk)
13552,0.37856130321621123,3046.2032584214294,1153.1746753694854,4.713486933507842,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14737,0.4632260101010101,2482.0798473932723,1149.7639444601095,4.7105195360632734,Wholesale Buyers,🔵 MONITOR (Low Risk)
13722,0.4054383116883116,2834.220556435469,1149.1015973535036,4.709943282127159,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13831,0.4054383116883116,2831.301561743479,1147.918125073756,4.708913639885671,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14388,0.4094065656565657,2800.982050539879,1146.7404417772168,4.707889034164048,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14607,0.37856130321621123,3024.89041716397,1145.1064584078215,4.7064674391442,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14903,0.4263442350332594,2683.831563843913,1144.2361150451495,4.705710224711602,Regular Customers,🔵 MONITOR (Low Risk)
12700,0.45215888671077353,2525.6917515593445,1142.0139705596569,4.703776918906214,Regular Customers,🔵 MONITOR (Low Risk)
13993,0.45215888671077353,2525.303247337841,1141.8383049233794,4.703624086632416,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16103,0.4230702293202293,2698.183248065429,1141.5210055070422,4.703348030413905,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
18094,0.4230702293202293,2676.1135558156207,1132.1839757458888,4.695224646016461,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16607,0.4316287878787879,2619.6534341913343,1130.7178364625097,4.693949078380528,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13520,0.4054383116883116,2787.889503300728,1130.3172133918129,4.693600529078982,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14081,0.7194666257166258,1560.3694621316922,1122.633751791155,4.68691577882309,Regular Customers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
12484,0.4230702293202293,2648.983531782134,1120.7060702565784,4.685238661099167,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17001,0.37856130321621123,2941.3849524424563,1113.4945208571698,4.678964482974955,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14907,0.37856130321621123,2941.1166669402355,1113.392958347815,4.678876121758919,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12625,0.45215888671077353,2458.27995539378,1111.5331278542615,4.677258035665194,Regular Customers,🔵 MONITOR (Low Risk)
17567,0.37856130321621123,2929.0056079980973,1108.8081800913508,4.674887281934368,Regular Customers,🔵 MONITOR (Low Risk)
15228,0.4054383116883116,2730.9220417138986,1107.22042194488,4.673505903692691,Regular Customers,🔵 MONITOR (Low Risk)
16173,0.45215888671077353,2447.179393843869,1106.5139103019894,4.67289122581297,Regular Customers,🔵 MONITOR (Low Risk)
15752,0.4149621212121212,2652.817771054264,1100.8188894658888,4.667936454907605,Regular Customers,🔵 MONITOR (Low Risk)
12656,0.37856130321621123,2905.686073567136,1099.9803067467708,4.667206872808082,Regular Customers,🔵 MONITOR (Low Risk)
14407,0.4230702293202293,2596.083418408699,1098.3256071606131,4.665767254305785,Regular Customers,🔵 MONITOR (Low Risk)
17365,0.4054383116883116,2708.9454074320806,1098.3102524450683,4.665753895426155,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12378,0.45215888671077353,2420.5908687265555,1094.4916723856636,4.662431661860614,Regular Customers,🔵 MONITOR (Low Risk)
13384,0.4054383116883116,2696.5113319093643,1093.2690018577332,4.661367916435797,Regular Customers,🔵 MONITOR (Low Risk)
14852,0.37856130321621123,2882.356168508677,1091.1485074839302,4.6595230480620575,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14566,0.4721049783549784,2310.4888910540767,1090.793307900503,4.659214018014193,Wholesale Buyers,🔵 MONITOR (Low Risk)
15024,0.4230702293202293,2577.8859259897745,1090.6267898698857,4.659069144322408,Regular Customers,🔵 MONITOR (Low Risk)
17491,0.4230702293202293,2576.100194569057,1089.8713000682183,4.6584118545606445,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12359,0.4230702293202293,2563.9141471691914,1084.71574620025,4.653926429653306,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13159,0.45215888671077353,2398.466699154311,1084.488032502477,4.653728314626697,Regular Customers,🔵 MONITOR (Low Risk)
15980,0.45215888671077353,2397.1186052151093,1083.8784798477461,4.653197992816494,Wholesale Buyers,🔵 MONITOR (Low Risk)
13985,0.37856130321621123,2861.9098033433474,1083.4083048409084,4.652788932075304,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14572,0.4230702293202293,2560.401133186787,1083.229494569109,4.652633363911852,Regular Customers,🔵 MONITOR (Low Risk)
13183,0.37856130321621123,2860.705307198437,1082.952329210572,4.652392225047926,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13394,0.4230702293202293,2544.001297726094,1076.2912124199395,4.646596933226997,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14702,0.45215888671077353,2371.9505814512645,1072.4985342419757,4.643297234765761,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13983,0.4149621212121212,2579.248739306397,1070.290527996272,4.641376229484141,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14965,0.45215888671077353,2361.31689379986,1067.6904178718864,4.639114086751777,Regular Customers,🔵 MONITOR (Low Risk)
15708,0.37856130321621123,2798.4437207426363,1059.3825019015555,4.63188604992475,Regular Customers,🔵 MONITOR (Low Risk)
15034,0.37856130321621123,2795.1104158927405,1058.120641673562,4.630788208753622,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12456,0.45215888671077353,2337.203881125524,1056.787504905816,4.629628355706583,Regular Customers,🔵 MONITOR (Low Risk)
13141,0.4149621212121212,2542.389132917758,1054.9951875421984,4.62806900725431,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14257,0.37856130321621123,2769.335910818955,1048.363411443077,4.622299242364507,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17554,0.4316287878787879,2425.410703599751,1046.8770821029984,4.621006109014876,Regular Customers,🔵 MONITOR (Low Risk)
17819,0.37856130321621123,2753.158309922432,1042.2391977647776,4.616971065940792,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17829,0.5482954545454546,1888.30816594472,1035.350784168554,4.610978021796977,Regular Customers,🟠 PRIORITY RETENTION (Moderate Risk + High Value)
12578,0.7194666257166258,1436.3576767523048,1033.4114110151527,4.609290732153679,Regular Customers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
16626,0.37856130321621123,2727.217644962652,1032.419065831308,4.608427373934895,Regular Customers,🔵 MONITOR (Low Risk)
15673,0.37856130321621123,2719.922269882958,1029.657319133688,4.6060246044667625,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12653,0.4632260101010101,2218.743088034444,1027.7795081093898,4.6043908749867954,Regular Customers,🔵 MONITOR (Low Risk)
17173,0.4632260101010101,2216.708736970265,1026.8371437827852,4.603571001015814,Regular Customers,🔵 MONITOR (Low Risk)
14099,0.45215888671077353,2269.5031994861456,1026.1760400661942,4.6029958288514505,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14401,0.37856130321621123,2710.6707042108787,1026.1550343760753,4.602977553521958,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14944,0.28742588932806323,3570.1522037357545,1026.154172195294,4.602976803409117,Inactive / At-Risk Customers,⚪ LOW PRIORITY (Very Low Risk)
13334,0.4230702293202293,2417.9848725325487,1022.9774145151908,4.600212966896528,Regular Customers,🔵 MONITOR (Low Risk)
17346,0.4632260101010101,2207.386557655433,1022.5188678533295,4.599814023025324,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14292,0.28742588932806323,3557.019965549594,1022.3796269557689,4.599692880931568,Inactive / At-Risk Customers,⚪ LOW PRIORITY (Very Low Risk)
17669,0.37856130321621123,2698.89318236357,1021.6965203569007,4.599098565862538,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15854,0.45215888671077353,2255.938317392324,1020.0425580802888,4.597659588832852,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
18251,0.7194666257166258,1414.806164811636,1017.9058174401082,4.5958005859141675,Wholesale Buyers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
12377,0.7194666257166258,1414.231588765624,1017.4924291510663,4.5954409306422885,Regular Customers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
15606,0.4149621212121212,2450.7688788457385,1016.9762525664798,4.594991847698267,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14112,0.4230702293202293,2396.3868118652977,1013.8399180358247,4.592263180055213,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13157,0.4230702293202293,2394.610380987836,1013.0883630171254,4.591609313625643,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14154,0.37856130321621123,2670.749403558945,1011.042374775193,4.5898292669312415,Regular Customers,🔵 MONITOR (Low Risk)
15834,0.4230702293202293,2389.048993208212,1010.7355054138611,4.5895622850488165,Regular Customers,🔵 MONITOR (Low Risk)
14841,0.37856130321621123,2668.154258085422,1010.0599531227006,4.5889745423638235,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12380,0.28742588932806323,3513.682274650367,1009.9232526076339,4.588855610448683,Regular Customers,⚪ LOW PRIORITY (Very Low Risk)
16546,0.45215888671077353,2230.641111983918,1008.6042018459303,4.587708012481111,Wholesale Buyers,🔵 MONITOR (Low Risk)
15356,0.4230702293202293,2381.447711819096,1007.5196295534404,4.586764415013385,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16011,0.4632260101010101,2169.337679107597,1004.8936376547975,4.584479754670327,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13590,0.4149621212121212,2420.035255870123,1004.2229631839848,4.583896255777068,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12517,0.45215888671077353,2218.821367053388,1003.2597991369364,4.583058285673928,Regular Customers,🔵 MONITOR (Low Risk)
13523,0.4149621212121212,2416.924957515552,1002.9323071811693,4.582773361762168,Regular Customers,🔵 MONITOR (Low Risk)
15823,0.7771511759384894,1289.8531963012929,1002.410928293569,4.582319752720639,Regular Customers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
17672,0.7194666257166258,1388.795360279771,999.1919116713925,4.579519150165799,Regular Customers,🔴 IMMEDIATE RETENTION (High Risk + High Value)
17873,0.37856130321621123,2637.1667920782997,998.3292976076763,4.578768660362783,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16712,0.37856130321621123,2635.6407699749047,997.7516046914784,4.578266057100074,Regular Customers,🔵 MONITOR (Low Risk)
16242,0.4230702293202293,2355.7678003609944,996.655223523938,4.57731218569794,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14442,0.4230702293202293,2351.82655774892,994.9878011082411,4.575861498104335,Regular Customers,🔵 MONITOR (Low Risk)
14305,0.4230702293202293,2350.9478167163347,994.6160319380722,4.5755380522169755,Regular Customers,🔵 MONITOR (Low Risk)
15750,0.4230702293202293,2347.3604744468093,993.0983342214539,4.574217627813649,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17700,0.37856130321621123,2621.909556586242,992.5534986563264,4.573743611039348,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12553,0.37856130321621123,2620.695104178146,992.0937539700234,4.5733436248652595,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
12480,0.37182486631016043,2667.9785057380604,992.0207512144359,4.573280111150418,Regular Customers,🔵 MONITOR (Low Risk)
18093,0.4230702293202293,2342.204130656045,990.9168386714413,4.572319687315719,Wholesale Buyers,🔵 MONITOR (Low Risk)
14713,0.45215888671077353,2190.1547087741865,990.2979148436946,4.57178121241587,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15482,0.4054383116883116,2442.5017457626227,990.2837840977515,4.571768918411883,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17612,0.4230702293202293,2340.010461550127,989.9887625797478,4.571512244366971,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14227,0.4054383116883116,2441.430575324258,989.8494905636904,4.571391075199561,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15815,0.45215888671077353,2187.969009009767,989.3096312715306,4.5709213878725485,Wholesale Buyers,🔵 MONITOR (Low Risk)
16255,0.45215888671077353,2182.987638547877,987.0572603491885,4.568961784521605,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15179,0.37856130321621123,2604.619006808924,986.0079655993001,4.568048879152595,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16678,0.37856130321621123,2596.590468605177,982.9686717139685,4.565404638622264,Regular Customers,🔵 MONITOR (Low Risk)
15485,0.661495611223872,1480.659618383021,979.4498392767816,4.562343190897594,Regular Customers,🟠 PRIORITY RETENTION (Moderate Risk + High Value)
14209,0.4230702293202293,2313.1035752262765,978.6052600124231,4.561608391695493,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13769,0.4054383116883116,2413.1215918900016,978.3719441144932,4.561405402653644,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
15671,0.4054383116883116,2413.0249639674485,978.3327674527113,4.561371318250873,Regular Customers,🔵 MONITOR (Low Risk)
13901,0.37856130321621123,2582.8816883340046,977.7790579890087,4.560889581024666,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14286,0.4230702293202293,2310.0210193192543,977.3011223779467,4.560473768417745,Regular Customers,🔵 MONITOR (Low Risk)
16477,0.37856130321621123,2575.792901268386,975.0955175192258,4.558554852386139,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
14334,0.4054383116883116,2400.537360234316,973.2698144781175,4.556966457791938,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
18231,0.4632260101010101,2097.9706308255145,971.8345646264023,4.555717764519013,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
16992,0.4054383116883116,2396.9840588890715,971.8291699797817,4.555713071079095,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13842,0.45215888671077353,2149.2169865828428,971.7875599531817,4.555676869605018,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
17644,0.4054383116883116,2395.604855031257,971.2699878961954,4.555226572574825,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13426,0.37856130321621123,2565.420648778988,971.1689840995518,4.555138697448931,Inactive / At-Risk Customers,🔵 MONITOR (Low Risk)
13373,0.37182486631016043,2609.825488630427,970.3980134028577,4.55446793902911,Regular Customers,🔵 MONITOR (Low Risk)
